title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota C-HR G-LED 2017,PKR 74.8 lacs,,islamabad," Aabpara Market, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883603.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883605.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883606.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883602.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883601.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883600.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883607.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883604.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2017-102883608.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","96,000 km",Hybrid,Automatic,Islamabad,Black,Imported,1800 cc,Crossover,"Jun 08, 2024",8815854,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota chr 2017 model 2021 import bumper to bumper total genuine Islamabad number register g package full option
    
"
Honda Civic VTi 1.6 2000,PKR 12.9 lacs,,islamabad," Bahria Town (Phase 1 - 6), Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883629.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883630.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883631.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883632.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883633.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883634.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883635.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883636.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883637.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883638.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883639.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883640.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883641.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883642.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883643.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883644.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883645.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-6-2000-102883646.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2000
","160,000 km",Petrol,Manual,Punjab,Shalimar Rose,Local,1600 cc,Sedan,"Jun 08, 2024",8815852,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' Front Speakers', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' Sun Roof', ' USB and Auxillary Cable']","
   FOR SALE: Ready-to-Drive Car in Excellent Condition!  Lahore RegisteredAccident-FreeFresh Outer ShowerAll Token Taxes Paid to DateGenuine Interior ConditionComplete Service History Logs MaintainedCamber Kits & Low-Profile Springs IncludedRecent Oil Change & TuningOriginal Return File AvailableDeep-Dish Alloy RimsRegistered in My Name (Transfer Available)LED Panel InstalledPremium Sound System InstalledMomo Sports Portable Steering WheelPerfectly Working SunroofChilled AC in Top ConditionHKS Original Exhaust InstalledPrice is FlexibleExchange Possible with Corolla Indus or Suzuki MehranEverything is in working order – just buy and drive!
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2016,PKR 47.25 lacs,,islamabad, Islamabad Islamabad,"['https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2016-102883279.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2016-102883294.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2016-102883280.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2016-102883306.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2016-102883304.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2016-102883305.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2016-102883303.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2016-102883302.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","99,000 km",Petrol,Automatic,Islamabad,White,Local,1800 cc,Sedan,"Jun 08, 2024",8815834,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Family used car. Call for other details thankyou 
    
"
Honda Civic VTi Oriel 1.6 2006,PKR 17 lacs,,islamabad," Blue Area, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2006-102883027.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2006-102883024.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2006-102883022.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2006-102883026.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2006-102883023.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2006-102883025.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2006-102883021.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","152,000 km",Petrol,Manual,Islamabad,Crystal Black,Local,1600 cc,Sedan,"Jun 08, 2024",8815819,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Original book of this car is also available. All token taxes are paid to date. Urgently need to sellthe  car. Paint touchups in a few places.
    
"
Honda Fit 1.5 Hybrid S Package 2015,PKR 37.45 lacs,,islamabad, Islamabad Islamabad,"['https://cache3.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882950.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882956.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882953.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882949.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882957.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882958.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882955.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882952.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882951.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-fit-s-package-2015-102882954.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","114,000 km",Hybrid,Automatic,Islamabad,Storm Silver Metallic,Imported,1500 cc,Hatchback,"Jun 08, 2024",8788876,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  3.5 GradeOnly Diggi Repainted Price Negotiable on Spot
    
"
Toyota Aqua S 2020,PKR 60.5 lacs,,islamabad," G-13, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2020-102883029.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2020-102883031.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2020-102883030.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2020-102883028.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2020-102883033.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2020-102883032.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","47,000 km",Hybrid,Automatic,Un-Registered,White,Imported,1500 cc,Hatchback,"Jun 08, 2024",8815817,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Aoa0311-66–000–41 whatsapp plzAqua 20202024 fresh import Total genuinePush-start cruise control 

"
Suzuki Cultus VXR (CNG) 2005,PKR 7.7 lacs,,islamabad," 7th Avenue, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882873.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882878.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882875.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882876.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882871.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882880.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882874.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882872.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882882.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882881.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882879.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882877.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882884.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882883.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxr-3-2005-102882885.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2005
","150,000 km",Petrol,Manual,Lahore,Solid White,Local,1000 cc,Hatchback,"Jun 08, 2024",8815815,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player']","
  cultus 2005 model lahore no life time token document clear maray nam pa ha chat digi bonate januean ha baqir shidees shower for fresh lock ac cng petrol working gari ke gari ha enginge ma koi kam ni hisa b ok ha interor b ok ha bilkul tyers b new ha sound system b installed ha
    
"
Honda City 1.2L CVT 2021,PKR 42.5 lacs,,islamabad," Gulberg, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130434.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130430.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130433.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130427.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130426.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130429.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130432.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130428.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130443.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130442.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130438.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130435.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130441.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130440.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130446.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130439.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130445.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130449.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/honda-city-1-2l-cvt-2021-101130447.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","55,000 km",Petrol,Automatic,Islamabad,Silver,Local,1200 cc,Compact sedan,"Jun 08, 2024",8686327,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Car is not accidental fuel average 16 in local pls call on my WhatsApp numbernot any accidental orginal
    
"
Toyota Passo G 1.0 2006,PKR 19.3 lacs,,islamabad," Chak Shahzad, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1028/toyota-passo-1-0-g-2006-102882459.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-passo-1-0-g-2006-102882457.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-passo-1-0-g-2006-102882461.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-passo-1-0-g-2006-102882455.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-passo-1-0-g-2006-102882456.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-passo-1-0-g-2006-102882460.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-passo-1-0-g-2006-102882453.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","126,000 km",Petrol,Automatic,Lahore,Black Mica,Imported,1000 cc,Hatchback,"Jun 08, 2024",8815807,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2012 import family use car genuine Condition with minor touching Alloy Rims installedAll original documents are complete   All token taxes are paid for life  Fitted with new tires. Android panel Installedserious buyers contact Driven on petrol throughout Looking to sell the car urgently
    
"
Toyota Corolla Altis Grande CVT-i 1.8 2020,PKR 59.5 lacs,,islamabad," DHA Defence, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882637.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882630.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882638.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882628.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882639.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882636.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882634.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882635.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882632.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882633.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882629.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2020-102882631.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","47,000 km",Petrol,Automatic,Islamabad,Super white,Local,1800 cc,Sedan,"Jun 08, 2024",8815803,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Toyota Corolla Altis Grandi CvtTop of the Line variant2020 Model YearIslamabad Registered 2ND OwnerTotal GenuineBrand New Condition Not a single penny Work Required 

"
Suzuki Cultus EURO II 2013,PKR 14.95 lacs,,islamabad, Islamabad Islamabad,"['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882426.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882422.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882441.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882442.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882443.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882445.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882444.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882464.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2013-102882466.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","90,000 km",Petrol,Manual,Islamabad,Solid White,Local,1000 cc,Hatchback,"Jun 08, 2024",8815802,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player']","
  Suzuki cultus, 2013 model Euro,Registered Dec, 13 in Islamabad,Suspension 100 % ok,Engine, gear, Ac, Heater, 100 % ok,Interior 100 % ok,Exterior 90 % ok,No dealers, brokers & chaska should contact, Looking for real purchaser, Family used car,Price is almost final.
    
"
Toyota Surf SSR-X 2.7 1997,PKR 38 lacs,,islamabad," E-11, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963361.webp', 'https://cache1.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963364.webp', 'https://cache4.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963375.webp', 'https://cache1.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963373.webp', 'https://cache1.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963363.webp', 'https://cache1.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963366.webp', 'https://cache2.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963376.webp', 'https://cache1.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963368.webp', 'https://cache3.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963374.webp', 'https://cache3.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963369.webp', 'https://cache2.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963362.webp', 'https://cache4.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963367.webp', 'https://cache4.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963371.webp', 'https://cache3.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963365.webp', 'https://cache1.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963370.webp', 'https://cache2.pakwheels.com/ad_pictures/1009/toyota-surf-ssr-x-2-7-1997-100963372.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1997
","150,000 km",Petrol,Automatic,Islamabad,Silver,Imported,2700 cc,SUV,"Jun 08, 2024",8675109,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' DVD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Surf 1997 model 2013 amnesty clear Islamabad register Beige room 2700cc petrol Down stepni Call me for more details
    
"
