title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla Altis Grande CVT-i 1.8 2015,PKR 41.65 lacs,,multan," Cantt, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2015-102813287.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2015-102813286.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2015-102813289.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2015-102813290.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2015-102813283.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2015-102813288.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2015-102813284.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-1-8-grande-automatic-2015-102813285.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","140,000 km",Petrol,Automatic,Islamabad,Super white,Local,1800 cc,Sedan,"Jun 07, 2024",8810657,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Totally Single hand driven Original back lights packed and kept  in store room since jan 2016
    
"
KIA Sportage AWD 2020,PKR 67 lacs,,multan, Multan Punjab,"['https://cache2.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628401.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628400.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628396.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628403.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628399.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628398.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628404.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628393.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628402.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/kia-sportage-awd-2020-101628394.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","42,000 km",Petrol,Automatic,Punjab,Black,Local,2000 cc,SUV,"Jun 08, 2024",8721207,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  KIA Sportage 2020 AWDBumper to Bumper Geniune Mileage 42kPunjab Registered Poshish Installed To Protect Orignal LeatherBrand New Tyres InstalledJust Buy And DriveDemand 68 lacs
    
"
Nissan Dayz 2021,PKR 36 lacs,,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861871.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861869.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861855.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861862.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861861.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861863.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861865.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861872.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861876.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861868.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861858.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861859.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861873.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/nissan-dayz-2021-102861874.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","24,000 km",Petrol,Automatic,Un-Registered,Silver,Imported,660 cc,N/A,"Jun 08, 2024",8814223,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Brand new gari hi lane control line assment 
    
"
Honda City 1.3 i-VTEC 2016,PKR 31.5 lacs,,multan," Ali Town, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102861204.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102861211.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102861210.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102861203.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","100,000 km",Petrol,Manual,Sindh,Modern Steel Metallic,Local,1300 cc,Sedan,"Jun 08, 2024",8814208,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Totally driven on petrol. Complete service details available. Original return file is available . Non accidental. total car jeniuon condition sirf 1 peace bilkul halka sa shower poteen nai he sirf kharasho ki waja se gari billul new he faimly used car
    
"
Suzuki Wagon R VXL 2017,PKR 22.8 lacs,,multan," Cantt, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861318.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861319.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861323.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861315.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861320.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861316.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861321.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861317.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2017-102861325.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","50,000 km",Petrol,Manual,Lahore,Graphite Grey,Local,1000 cc,Hatchback,"Jun 08, 2024",8814206,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  Total januine .Home used car
    
"
Toyota Prado TX Limited 2.7 1998,PKR 47 lacs,,multan," Cantt, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860283.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860284.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860285.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860286.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860287.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860288.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860289.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860290.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860291.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860292.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860293.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860294.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prado-tx-limited-3-1998-102860295.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1998
","196,000 km",Petrol,Automatic,Swat,White,Imported,2700 cc,SUV,"Jun 08, 2024",8814110,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' Front Speakers', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear AC Vents', ' Rear Speakers', ' USB and Auxillary Cable']","
  100% original. All service history log maintained. Will be sold to nearest offer. Complete original file is availble. Original Book is available. Alloy Rims. Never been into any accident. New tires installed recently. Urgently need to sell the car. Token tax is up to date. Petrol driven, CNG never installed. Sealed and powerful engine
    
"
Toyota Land Cruiser 1991,PKR 22.99 lacs,,multan," Mujahid Town, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071126.webp', 'https://cache2.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071123.webp', 'https://cache3.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071128.webp', 'https://cache2.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071127.webp', 'https://cache3.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071120.webp', 'https://cache4.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071121.webp', 'https://cache4.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071124.webp', 'https://cache2.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071122.webp', 'https://cache3.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071130.webp', 'https://cache1.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071125.webp', 'https://cache3.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071133.webp', 'https://cache3.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071134.webp', 'https://cache4.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071129.webp', 'https://cache3.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071135.webp', 'https://cache4.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071131.webp', 'https://cache1.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071132.webp', 'https://cache4.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071137.webp', 'https://cache3.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071138.webp', 'https://cache2.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071139.webp', 'https://cache4.pakwheels.com/ad_pictures/9607/toyota-land-cruiser-1991-96071136.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1991
","235,000 km",Diesel,Manual,Bahawalpur,Brown,Imported,2400 cc,N/A,"Jun 08, 2024",8339376,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' Power Steering', ' Sun Roof']","
  its LandCruiser 3 door 1991 model import in 1997 and registered in 1998best condition jeep2nd ownerits not auction car its directly import jeep its orginal body engine no tempring etc at all .engihe suspension tyres are in mint condition diesal engine 2400 ccall original file and biomatric is in hand 15 cleared just buy and drivemanual transmission hay sun roof  ac 4 by 4 all active whatsapp will be preffered cal between 2 to 8 thanks
    
"
Toyota Yaris Cross Hybrid Z 2021,PKR 81.75 lacs,,multan, Multan Punjab,"['https://cache2.pakwheels.com/ad_pictures/1017/toyota-yaris-cross-hybrid-z-2-2021-101748843.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852032.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852033.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/toyota-yaris-cross-hybrid-z-2-2021-102203936.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-yaris-cross-hybrid-z-2-2021-101748842.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852034.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852025.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852030.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852028.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852031.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852029.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/toyota-yaris-cross-hybrid-z-2-2021-101852027.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/toyota-yaris-cross-hybrid-z-2-2021-101748845.webp']","2021
","30,000 km",Hybrid,Automatic,Un-Registered,White,Imported,1500 cc,Crossover,"Jun 08, 2024",8729642,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Yaris cross 2021 ModelFresh Cleared April 2024.With verifiable Auction Sheet .Total Genuine .1500 Watts emergency power Supply & for camping Apple CarPlay and Android Auto Electric driver Seat. Adaptive cruise Control.Steering Assist Lane Assist .Rear Traffic Alert .Tyres health 100%Outstanding fuel average 28-32Dash Cam  & Back  View Recorder Blind spot Monitor Heated seatsBrake hold3 Drive ModeAuto high beamTraction Control360 CameraVery good ground clearance, best for City and off-road. No work done, 100 %Total Genuine.Price is almost final please don’t waste time in fool offers.

"
Honda City Aspire 1.5 i-VTEC 2014,PKR 28.25 lacs,,multan," Bahawalpur Road, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629865.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629862.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629866.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629864.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629867.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629868.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629869.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629863.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629876.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629872.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629870.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629875.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629873.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629878.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629874.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629871.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-aspire-2-2014-102629879.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","130,000 km",Petrol,Manual,Sindh,Taffeta White,Local,1500 cc,Sedan,"Jun 08, 2024",8795928,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  home used car, 100% genuine paint , engine n suspension in excilent condition, chilled AC , new tyres, alloy rims, complete documents.on my own name, smart card availablejust buy n drive
    
"
Toyota Corolla Fielder X Special Edition 2007,PKR 39.8 lacs,,multan, Multan Punjab,"['https://cache1.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213240.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213246.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213907.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213905.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213243.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213247.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213248.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213242.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213245.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213904.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/toyota-corolla-fielder-x-special-edition-1-5-2-2007-101213244.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-fielder-x-special-edition-1-5-2-2007-102848875.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-fielder-x-special-edition-1-5-2-2007-102848874.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-fielder-x-special-edition-1-5-2-2007-102848876.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","88,000 km",Petrol,Automatic,Lahore,Black,Imported,1500 cc,Station Wagon,"Jun 08, 2024",8692162,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  2007/13 clear 2014 Lahore registered Package: X sunroofPearl black colourI’m 3rd owner On my name85k drivenSeal to seal geniuneEven bumpers are also geniune with original plastic bodykitSunroofMultimedia steringCruise controlAmbient lightsBranded speakersBumper poleExpensive Led lights worth 50k (All)Smart cardGeniune platesComplete file Token clearSeeing is believingExchange only possible with black civic X
    
"
Mitsubishi Minica 2012,PKR 10.7 lacs,,multan," Vehari Road, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167131.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167127.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167133.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167130.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167129.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167125.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167126.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167136.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167135.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167140.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167142.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167138.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167134.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167137.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167139.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167141.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167149.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167151.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167143.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/mitsubishi-minica-2012-101167152.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","1,500 km",Petrol,Manual,Sindh,White,Imported,660 cc,N/A,"Jun 08, 2024",8688963,['not listed'],"
  Lightweight allow rims . Fully maintained through authorized dealership. exchange possible with 1300cc city xli axio
    
"
