title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
KIA Sportage FWD 2021,PKR 68.5 lacs,,faisalabad," Batala Colony, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110672.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110676.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110688.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110682.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110687.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110686.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110703.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110695.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110692.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110700.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110701.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110704.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110705.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110708.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110706.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/kia-sportage-fwd-2021-102110702.webp']","2021
","43,269 km",Petrol,Automatic,Islamabad,White,Local,2000 cc,SUV,"Jun 07, 2024",8756448,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Climate Control', ' Cruise Control', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear AC Vents', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' Sun Roof', ' USB and Auxillary Cable']","
  - PakWheels inspected car- Inspection report attached- Number plates available- 1st Owner- Token Tax Paid- Manufacture 2021- Registered 2021- Documents available- 1 keys available
    
"
Nissan Note e-Power S 2021,PKR 65 lacs,,faisalabad," Canal Road, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789488.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789486.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789484.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789482.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789474.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789475.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789476.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789481.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789477.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789491.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789493.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789494.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/nissan-note-2021-102789492.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","48,000 km",Hybrid,Automatic,Un-Registered,White,Imported,1200 cc,Hatchback,"Jun 07, 2024",8808714,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Maker: NissanModel : X  2021 ( Japan )Fresh Import: 2024 Grade : X  E Power ( Hybrid )Color: Pearl White Engine Capacity: 1200 cc Hybrid 360 CamPush StartBlind Spot Monitor 3 Drive Mod Electric Parking Break Parking Sensors Front And Back Adoptive Cruise Control Digital AC Climate Control Wireless Charger Back View Mirror CamAndroid And Apple Car Play
    
"
Suzuki Mehran 2009,PKR 9.3 lacs,,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1027/suzuki-mehran-2009-102788608.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-mehran-2009-102788606.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-mehran-2009-102788607.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-mehran-2009-102788641.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-mehran-2009-102788669.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-mehran-2009-102788668.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-mehran-2009-102788667.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-mehran-2009-102788670.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2009
","88,950 km",Petrol,Automatic,Punjab,White,Imported,660 cc,N/A,"Jun 07, 2024",8808640,['not listed'],"
  660 Automatic alto engine installed in perfect condition. Chilled AC. Outer showered for fresh look inner totally in genuine seal by seal condition. The car has some additional features likePower steeringAndroid panel and cameraMultimedia steering Brand new leather seat coversNew tyre with alloy rimsCentral lockingBattery and lubricant recently replaced. Biometric available at the spot. All original documents are complete  . All token taxes are paid for life . Price is slightly negotiable.
    
"
Toyota Hilux Revo V Automatic 2.8 2021,PKR 1.15 crore,,faisalabad," Jinnah Town, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725693.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725695.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725692.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725687.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725696.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725697.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725690.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725688.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725689.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725694.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725686.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-hilux-revo-v-automatic-2-8-2021-102725691.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","65,000 km",Diesel,Automatic,Islamabad,Attitude Black,Local,2800 cc,Double Cabin,"Jun 07, 2024",8803627,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  TOTAL GENUINEHAMMMER KITTEDYOKOHAMA BRAND NEW TYRES2021 OLD SHAPE
    
"
Suzuki Swift DLX 1.3 Navigation  2020,PKR 28.25 lacs,,faisalabad," Saeed Colony, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737649.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737650.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737647.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737654.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737652.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737651.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737648.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737646.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737653.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737657.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737656.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-swift-dlx-1-3-navigation-2020-102737655.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","64,000 km",Petrol,Manual,Islamabad,White,Local,1300 cc,Hatchback,"Jun 06, 2024",8804535,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Navigation System', ' Power Locks', ' Power Steering', ' Power Windows']","
  Suzuki Swift DLX 2020 Registered Islamabad Totally original 2nd owner Own my Neme 100% Genien Mileage  Engine suspension ac 100% ok     Tyres  condition are good                        No any work requiredJust buy and drive Price is a little bit negotiable Please contact Serious buyer
    
"
Honda Freed 2013,PKR 39 lacs,,faisalabad, Faisalabad Punjab,"['https://cache2.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761368.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761369.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761371.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761381.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761383.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761384.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761385.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761407.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-freed-2013-102761412.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","80,000 km",Hybrid,Automatic,Islamabad,White,Local,1500 cc,N/A,"Jun 06, 2024",8806521,['not listed'],"
  Model. 2013/2019Good Condition.Neat and Clean Car.Just buy and Drive.Call for More Info.
    
"
Nissan Serena HIGHWAY STAR 2018,PKR 70 lacs,,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102760987.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102760988.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102760989.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102760991.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102760993.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102760998.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102761001.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102761004.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102761005.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102761006.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/nissan-serena-highway-star-2-2018-102761007.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
",1 km,Hybrid,Automatic,Un-Registered,White,Local,2000 cc,Van,"Jun 06, 2024",8806492,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Model. 2018/2024Un Registered.0 Meter.Just Buy and Drive.Neat and Clean Car.Call for More Info.

"
Honda N Wgn G 2020,PKR 38.5 lacs,,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760789.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760791.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760795.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760798.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760799.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760800.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760802.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760806.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760816.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760817.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760818.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-n-wgn-g-52-2020-102760819.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
",1 km,Petrol,Automatic,Un-Registered,Silver,Local,660 cc,Hatchback,"Jun 06, 2024",8806479,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Model. 2020/2023Un Registered.0 Meter.Neat and Clean Car.Just Buy and Drive.Call for More Info.
    
"
Mazda Flair XG 2020,PKR 37 lacs,,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760643.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760644.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760658.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760660.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760663.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760665.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760666.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760667.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760668.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760669.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760670.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/mazda-flair-xg-4-2020-102760671.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
",1 km,Petrol,Automatic,Un-Registered,Silver,Imported,660 cc,Mini Van,"Jun 06, 2024",8806461,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Model. 2020/2023Un registered0 Meter.Neat and Clean Car.Just buy and Drive.Call for More Info.
    
"
Toyota C-HR G 2018,PKR 83 lacs,,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760467.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760485.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760489.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760500.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760504.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760505.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760506.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760507.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760508.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760509.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-c-hr-g-61-2018-102760510.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","84,000 km",Hybrid,Automatic,Punjab,White,Local,1800 cc,Crossover,"Jun 06, 2024",8806452,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Model. 2018/20234 Grade CarNeat and Clean Car.Just buy and Drive.Call for More Info.
    
"
Toyota Corolla GLi 1.3 VVTi 2015,PKR 38 lacs,,faisalabad," Abdullah Garden, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861829.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861830.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861826.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861827.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861824.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861828.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861825.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861831.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861835.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861834.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861833.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861837.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861832.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861836.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2015-102861838.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","75,000 km",Petrol,Manual,Lahore,Silver,Local,1300 cc,Sedan,"Jun 08, 2024",8814229,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Excellent condition.No work required.New tyres.Total original. Complete original file is availble . Totally driven on petrol. As good as a brand new car. Sealed and powerful engine .
    
"
Suzuki Alto VXL AGS 2023,PKR 30.75 lacs,,faisalabad," D Ground, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1024/suzuki-alto-vxl-2-2023-102461055.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/suzuki-alto-vxl-2-2023-102461058.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/suzuki-alto-vxl-2-2023-102461057.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","3,500 km",Petrol,Automatic,Punjab,Solid White,Local,660 cc,Hatchback,"Jun 08, 2024",8783105,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  it is a good time for the first
    
"
Toyota C-HR G-LED 2019,PKR 73.5 lacs,,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2019-102860845.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2019-102860841.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2019-102860840.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2019-102860842.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2019-102860846.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2019-102860836.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-c-hr-g-led-2019-102860837.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","28,000 km",Hybrid,Automatic,Un-Registered,White Pearl,Imported,1800 cc,Crossover,"Jun 08, 2024",8775235,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Aqua Hybrid Fresh import May 20242021 model1500cc Engineexcellent condition 28,000km milage4 grade with genuine auction sheet

"
