title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Suzuki Cultus VXR 2006,PKR 10.25 lacs,islamabad," I-14, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1026/suzuki-cultus-vxr-2006-102644502.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/suzuki-cultus-vxr-2006-102644505.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/suzuki-cultus-vxr-2006-102644503.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/suzuki-cultus-vxr-2006-102644504.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/suzuki-cultus-vxr-2006-102644501.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/suzuki-cultus-vxr-2006-102644500.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2006-102906250.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2006-102906245.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2006-102906249.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2006-102906239.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2006-102906243.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2006-102906248.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2006-102906246.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2006-102906251.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","150,000 km",Petrol,Manual,Lahore,White,Local,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-cultus-2006-for-sale-in-islamabad-8796949,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks']","
  Total Genuine condition except minor touching on sides.Water throwing engine.Mechanical perfect car.Brand new tyresNo scratches no dents.Original smart Card and file available.Can be seen in sector I-14 Islamabad Used by airforce officer.
    
"
Toyota Vitz F 1.0 2005,PKR 22 lacs,islamabad," I-16, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953091.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953088.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953083.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953079.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953082.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953084.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953081.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953080.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953089.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953087.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953086.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953085.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953090.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953092.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953093.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953094.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953096.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953098.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953106.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-0-f-2005-102953107.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2005
","123,456 km",Petrol,Automatic,Islamabad,Silver,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2005-for-sale-in-islamabad-8821001,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  100% original condition.Alloy Rim Installed.Back Camera.All Lubricant Recently Changed.Excellent Fuel Average.Retractable Mirror.CNG never Installed. Engine is in good condition. Need to sell urgently. Price is sightly negotiableOnly interested person contact
    
"
Honda City Aspire Prosmatec 1.5 i-VTEC 2021,PKR 42.5 lacs,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289718.webp', 'https://cache4.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289749.webp', 'https://cache1.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289752.webp', 'https://cache2.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289754.webp', 'https://cache3.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289755.webp', 'https://cache3.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289758.webp', 'https://cache2.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289765.webp', 'https://cache2.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289773.webp', 'https://cache3.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289784.webp', 'https://cache4.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289787.webp', 'https://cache1.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289789.webp', 'https://cache4.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289790.webp', 'https://cache1.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289797.webp', 'https://cache2.pakwheels.com/ad_pictures/1002/honda-city-aspire-prosmatec-2021-100289798.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","61,584 km",Petrol,Automatic,Islamabad,White,Local,1500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-islamabad-8628078,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  For more details contact...
    
"
Toyota Corolla SE Limited 1989,PKR 13 lacs,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949803.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949807.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949795.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949805.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949783.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949802.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949806.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949794.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949813.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-se-limited-1989-102949818.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1989
                        ","123,456 km",Petrol,Manual,Lahore,White,Imported,1500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-1989-for-sale-in-islamabad-8820601,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Corolla Japanese importLahore number, smart card available 1.5 16-valve engineNew suspension and brakesAlloy rimsShowered from outside, inner seal to seal genuine No poteenMaroon Interior mint condition Well keptChilled A/CExcellent fuel averageEngine, Gear, Suspension 10/10Well kept and maintained, pristine condition
    
"
Toyota Passo X 2007,PKR 20.5 lacs,islamabad, Islamabad Islamabad,"['https://cache1.pakwheels.com/ad_pictures/1027/toyota-passo-1-0-x-2007-102717237.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-passo-1-0-x-2007-102717250.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-passo-1-0-x-2007-102717251.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-passo-1-0-x-2007-102717256.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-passo-1-0-x-2007-102717261.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-passo-1-0-x-2007-102717267.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-passo-1-0-x-2007-102717272.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-passo-1-0-x-2007-102717274.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","85,000 km",Petrol,Automatic,Islamabad,Black,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2007-for-sale-in-islamabad-8802931,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  model 2007Import & register 2013For more details contact....

"
Honda Civic RS 2024,PKR 1.01 crore,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2024-102979311.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2024-102979307.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2024-102979308.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2024-102979310.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2024-102979309.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2024-102979306.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ",8 km,Petrol,Automatic,Un-Registered,Taffeta White,Local,1500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-8823155,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  • Zero meter• Open Invoice car• Fresh delivery • RS. 10014500/- invoice price
    
"
Toyota Corolla Altis Automatic 1.6 2015,PKR 36.25 lacs,islamabad," Bahria Town, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769440.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769442.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769449.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769435.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769447.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769448.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769451.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769436.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769429.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769433.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769446.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769439.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769444.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-6-automatic-2015-102769443.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","86,500 km",Petrol,Automatic,Islamabad,Graphite Grey,Local,1600 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-8807221,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota corolla altis 2015 model for sale  100% maintained by dealership. Brand new tires installed. All taxes paid.Seal to seal genuine New tyres and dry batter installed a week ago 
    
"
Toyota Passo Moda G 2018,PKR 40 lacs,islamabad," G- 9, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979115.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979126.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979119.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979118.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979117.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979116.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979120.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979121.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979129.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979125.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979123.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979127.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979303.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979305.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-passo-moda-g-2018-102979304.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","102,000 km",Petrol,Automatic,Islamabad,Red Wine,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2018-for-sale-in-islamabad-8823136,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  4 grade Auction Sheet
    
"
Daihatsu Cuore CX 2012,PKR 15.1 lacs,islamabad," DHA Phase 5, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915004.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915009.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915005.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915008.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915006.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915007.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915017.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915012.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915011.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915014.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915015.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915018.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915016.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-cx-2-2012-102915020.webp']","2012
","299,159 km",Petrol,Manual,Islamabad,White,Local,800 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/daihatsu-cuore-2012-for-sale-in-islamabad-8818173,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Front Speakers', ' Rear Speakers', ' USB and Auxillary Cable']","
  .-PakWheels inspected car- Inspection report attached- Number plates available- 2nd Owner- Token Tax Paid- Manufacture 2012- Registered 2012- Documents available- 2 keys available
    
"
Daihatsu Mira L 2009,PKR 17.5 lacs,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232310.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232316.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232312.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232313.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232315.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232314.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232325.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232320.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232322.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232319.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232323.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232326.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232324.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232327.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-l-10-2009-102232328.webp']","2009
","182,796 km",Petrol,Manual,Islamabad, Pearl White,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2009-for-sale-in-islamabad-8765369,"[' ABS', ' Air Bags', ' Air Conditioning', ' CD Player', ' Front Speakers', ' Immobilizer Key', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  - PakWheels inspected car- Inspection report attached- Number plates available- 2nd Owner- Token Tax Paid- Manufacture 2009- Registered 2012- Documents available- 1 keys available
    
"
Toyota Corolla XLi VVTi 2015,PKR 32 lacs,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1025/toyota-corolla-xli-vvti-2015-102500298.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-corolla-xli-vvti-2015-102500299.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-corolla-xli-vvti-2015-102500300.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/toyota-corolla-xli-vvti-2015-102500301.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-corolla-xli-vvti-2015-102500302.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-corolla-xli-vvti-2015-102500303.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/toyota-corolla-xli-vvti-2015-102500304.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","350,000 km",Petrol,Manual,Islamabad,White,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-8785998,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Front Speakers', ' Immobilizer Key', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' USB and Auxillary Cable']","
  coverted door Auto GLiin very good condition 2nd honour white color . Original book of this car is also available. New tires installed recently. Urgently need to sell the car. Few paint touchups on the body
    
"
Suzuki Swift DLX 1.3 2011,PKR 19 lacs,islamabad," G-10, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861120.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861137.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861123.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861127.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861124.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861129.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861142.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861144.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861145.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861141.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861150.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861148.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861147.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861146.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2011-102861153.webp']","2011
","94,297 km",Petrol,Manual,Islamabad,Silky Silver,Local,1300 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-swift-2011-for-sale-in-islamabad-8814169,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Speakers', ' USB and Auxillary Cable']","
  - PakWheels inspected car- Inspection report attached- Number plates available- 1st Owner- Token Tax Paid- Manufacture 2011- Registered 2011- Documents available- 1 keys available
    
"
