title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Suzuki Bolan VX 2012,PKR 9 lacs,karachi," North Karachi, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989076.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989080.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989072.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989077.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989075.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989073.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989081.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989074.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989084.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989083.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989087.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989079.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989078.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989086.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989085.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989088.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989090.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989089.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989091.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-bolan-vx-3-2012-102989092.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","5,000 km",Petrol,Manual,Karachi,Solid White,Local,800 cc,Mini Van,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-bolan-2012-for-sale-in-karachi-8823889,[' AM/FM Radio'],"
  hairoof bolan 2012 clr white injan all ok documents all clear inder se jeyen baher se touchup full sound system no msg no vice only call 0315.2377973 After Market Alloy rims. Alloy Rims. Owned by Army Officer. Fully maintained through authorized dealership. Driven on petrol throughout .
    
"
Honda City 1.2L M/T 2021,PKR 39.4 lacs,karachi," DHA Defence, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/1029/honda-city-1-2l-m-t-2021-102989346.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-1-2l-m-t-2021-102989345.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-1-2l-m-t-2021-102989347.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-1-2l-m-t-2021-102989352.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-1-2l-m-t-2021-102989344.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-1-2l-m-t-2021-102989351.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-1-2l-m-t-2021-102989348.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","28,000 km",Petrol,Manual,Sindh,White,Local,1200 cc,Compact sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-karachi-8823881,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  *TRANSFER MUST**HONDA CITY * 1.2L M/TMODEL 2021ONLY 28000 KM DRIVENTAFFETA WHITE COLOURNEW DUNLOP TYPE INSTALLEDFULL ORIGINAL TV NAVIGATION MULTIFUNCTIONAL STEERINGBACK CAMERA INSTALLEDIMMOBILIZER KEYSMELL LIKE NEWREMARKABLE CONDITIONFAMILY CAR *DEMAND 39.40 LACS*
    
"
Honda Civic RS 2023,PKR 93.5 lacs,karachi," Clifton, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989393.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989397.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989386.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989383.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989382.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989394.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989389.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989387.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989395.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989392.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989399.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102989402.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","9,500 km",Petrol,Automatic,Sindh,Meteoroid Gray Metalic,Local,1500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2023-for-sale-in-karachi-8823867,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Everything is in genuine condition .
    
"
Daihatsu Mira X SA lll 2021,PKR 38 lacs,karachi, Karachi Sindh,"['https://cache4.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690352.webp', 'https://cache1.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690349.webp', 'https://cache1.pakwheels.com/ad_pictures/9543/daihatsu-mira-x-sa-lll-2021-95432511.webp', 'https://cache2.pakwheels.com/ad_pictures/9543/daihatsu-mira-x-sa-lll-2021-95432507.webp', 'https://cache4.pakwheels.com/ad_pictures/9543/daihatsu-mira-x-sa-lll-2021-95432510.webp', 'https://cache2.pakwheels.com/ad_pictures/9543/daihatsu-mira-x-sa-lll-2021-95432509.webp', 'https://cache1.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690357.webp', 'https://cache3.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690355.webp', 'https://cache2.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690354.webp', 'https://cache4.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690353.webp', 'https://cache2.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690350.webp', 'https://cache2.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690351.webp', 'https://cache4.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690356.webp', 'https://cache3.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690358.webp', 'https://cache3.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690359.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
",61 km,Petrol,Automatic,Un-Registered,Black,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2021-for-sale-in-karachi-8295331,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  (FIXED PRICE )DAIHATSU MIRA XSA 3. 2021 BRANDNEW 6 AA GRADE ZERO METER PEARL BLACK
    
"
Daihatsu Mira X SA lll 2021,PKR 38.25 lacs,karachi," Sindhi Muslim Society, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1021/daihatsu-mira-x-sa-lll-2021-102102760.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","15,000 km",Petrol,Automatic,Un-Registered,Silver,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2021-for-sale-in-karachi-8755856,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Auction sheet can be verified.
    
"
Toyota Corolla GLi Automatic 1.3 VVTi 2015,PKR 33.5 lacs,karachi," Jamshed Road, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1015/toyota-corolla-gli-vvti-automatic-2015-101580850.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/toyota-corolla-gli-vvti-automatic-2015-101580847.webp', 'https://cache2.pakwheels.com/ad_pictures/1015/toyota-corolla-gli-vvti-automatic-2015-101580852.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/toyota-corolla-gli-vvti-automatic-2015-101580851.webp', 'https://cache2.pakwheels.com/ad_pictures/1015/toyota-corolla-gli-vvti-automatic-2015-101580853.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/toyota-corolla-gli-vvti-automatic-2015-101580848.webp', 'https://cache3.pakwheels.com/ad_pictures/1015/toyota-corolla-gli-vvti-automatic-2015-101580849.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","72,000 km",Petrol,Automatic,Karachi,Attitude Black,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-8717909,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Corolla Gli 1.3 Automatic Model 2015Registered 2015Black colourFirst owner car Single hand driven Grande alloy rims installed Engine.suspension, brakes 100%Android panel installed Minor touchups because of scratches Non accidental guaranteed In prestige condition Just buy and drive 
    
"
Toyota Vitz Jewela Smart Stop Package 1.0 2017,PKR 37.25 lacs,karachi," Jamshed Road, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344261.webp', 'https://cache1.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344252.webp', 'https://cache3.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344262.webp', 'https://cache2.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344260.webp', 'https://cache4.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344259.webp', 'https://cache3.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344257.webp', 'https://cache4.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344254.webp', 'https://cache2.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344256.webp', 'https://cache2.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344250.webp', 'https://cache3.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344263.webp', 'https://cache1.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344255.webp', 'https://cache2.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344258.webp', 'https://cache2.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344251.webp', 'https://cache2.pakwheels.com/ad_pictures/9934/toyota-vitz-jewela-smart-stop-package-2017-99344253.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","77,000 km",Petrol,Automatic,Karachi,Black Mica,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2017-for-sale-in-karachi-8546734,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Available:Vitz Jewella 1.0 smart edition Model 2017Registered 2021First owner Pearl black colour Fully original body  Two tone piano interior Black with red room Lane assist Traction control Auto lamps Sequential DRL headlights Fancy allow rims installed Extra ordinary condition No work required just buy and drive Demand:38
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2019,PKR 53 lacs,karachi," Jamshed Road, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473112.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473113.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473110.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473111.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473119.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473122.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473123.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473117.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473120.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473116.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473114.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473115.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473108.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473107.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473109.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473118.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473124.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2019-102473121.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","56,000 km",Petrol,Automatic,Karachi,Taffeta White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-8783994,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  *HONDA CIVIC UG ORIEL PROSMATEC 1.8*MODEL: 2019REGISTERED: 2019FIRST OWNERCOLOUR: TAFFETA WHITE MILEAGE: 56,000 KM's GENUINE SUNROOFOEM NAVIGATIONHEADLAMPS POWER WINDOWSPOWER STEERINGCLIMATE AC BRANDNEW TYRES INSTALLEDCENTRAL LOCKINGREMARKABLE CONDITIONJUST LIKE BRAND NEW CAR
    
"
Hyundai Elantra GLS 2021,PKR 58 lacs,karachi," Jamshed Road, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984545.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984539.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984542.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984541.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984546.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984547.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984537.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984535.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984540.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984536.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984538.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984544.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-elantra-gls-9-2021-102984543.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","38,000 km",Petrol,Automatic,Karachi,Black Diamond,Local,2000 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/hyundai-elantra-2021-for-sale-in-karachi-8823515,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Huyndai Elantra GLS 2.0 Top of the line variant Model 2021 Registration 2021 Mileage 38k Black colourFirst owner Spare unused  Full original b2bElectric seatsWireless charger Sunroof etcToken tax upto date Demand:58
    
"
Toyota Corolla Altis Automatic 1.6 2019,PKR 41.9 lacs,karachi," DHA Defence, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984202.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984194.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984196.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984200.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984195.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984198.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984199.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984197.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-6-automatic-2019-102984201.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","46,000 km",Petrol,Automatic,Karachi,Attitude Black,Local,1600 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-8823497,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Corolla 1.6 Altis Automatic Fully Loaded 2018 December Registered 2019 Sparkling Black Colour Throughout Driven On Hi Octane Clean Interior Exterior All Documents Clear Tax paid No Any work Required Looks N Drive Like New Genuine Buyers Contact Only No Brokers Strickly only Calls No Msgz Price almost Final Only Call After 2pm No Msgz
    
"
Suzuki Alto VXR 2024,PKR 27.3 lacs,karachi," Jamshed Road, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-vxr-2-2024-102966644.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-vxr-2-2024-102966643.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-vxr-2-2024-102966646.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-vxr-2-2024-102966647.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-vxr-2-2024-102966645.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-vxr-2-2024-102966648.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ","4,000 km",Petrol,Manual,Sindh,Solid White,Local,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-karachi-8822149,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering']","
  Asalamoalaikum Suzuki alto vxr model 2024 white color fully original brand new condition milage 4000km
    
"
Toyota Prado RZ 3.4 (3-Door) 2004,PKR 75 lacs,karachi," DHA Defence, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844612.webp', 'https://cache2.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844614.webp', 'https://cache4.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844615.webp', 'https://cache4.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844611.webp', 'https://cache4.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844610.webp', 'https://cache4.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844609.webp', 'https://cache1.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844608.webp', 'https://cache3.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844618.webp', 'https://cache3.pakwheels.com/ad_pictures/9984/toyota-prado-rz-3-4-3-door-2004-99844617.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2004
","155,000 km",Petrol,Automatic,Islamabad,White,Imported,3400 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2004-for-sale-in-karachi-8596894,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  For Prado RZ lovers.10/10 CONDITION.PEARL WHITE ARB OLD MAN EMU complete Suspension 2"" LiftARB BumperA/T Brand New TyresImmaculate Interior and kept with loveVIP Registration with token taxes paid up to date.Powerful Orignal prestine Engine.Amazing Smooth Drive.Sunroof and Cruise Control*Slightly Negotiable*
    
"
