title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2023,PKR 73.9 lacs,multan," Model Town, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775386.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775366.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775373.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775365.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775368.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775378.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775376.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775382.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775392.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775395.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775390.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775400.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775404.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775428.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775419.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775422.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775423.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775426.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775431.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2023-102775430.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","6,300 km",Petrol,Automatic,Punjab,White,Local,1800 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-multan-8807649,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  2023 end model 2024 reg 0 metr car new alloy wheel.price is aprox finl
    
"
Toyota Fortuner 2.8 Sigma 4 2021,PKR 1.55 crore,multan," Shalimar Colony, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820152.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820144.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820135.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820137.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820142.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820158.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820151.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820145.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820165.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820179.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820182.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820175.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820170.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-fortuner-2-8-sigma-2021-102820161.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","25,800 km",Diesel,Automatic,Islamabad,Brown,Local,2800 cc,SUV,"Jun 09, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2021-for-sale-in-multan-8811270,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  it,s new shape sigma 2021 end model jst like brand new bumper 2 bumper orginl scretchless it,s phanthm brown fortuner flagship clor my own name 1st owner price is aprox finl
    
"
Honda City 1.3 i-VTEC 2009,PKR 23 lacs,multan," Qasimpur Colony, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919245.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919246.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919249.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919247.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919252.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919253.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919251.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919250.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919259.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919264.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919263.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919265.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919258.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919256.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919262.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919261.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919255.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919248.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919257.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2009-102919244.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2009
","55,555 km",Petrol,Manual,Sindh,Lunar Silver Metallic,Local,1300 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/honda-city-2009-for-sale-in-multan-8818499,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Gift 4 Honda lover. unique peace Total genuine guarante Pak waheel inspection New Tyre installed after 01 week engine suspension mechanical Zero meter No work required Just buy & Drive 
    
"
Honda City i-DSI Vario 2006,PKR 18.5 lacs,multan," Cantt, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919267.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919268.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919270.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919269.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919260.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919266.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919272.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919271.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919275.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919273.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919274.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-vario-2006-102919276.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","141,000 km",Petrol,Automatic,Karachi,Alabaster Silver,Local,1300 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-multan-8818609,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Lightweight allow rims . Lightweight allow rims . Complete original file is availble . Petrol driven, CNG never installed . As good as a brand new car. Few paint touchups on the body . Brand new tires installed. Original book of this car is also available. Will be sold to nearest offer. Token tax is up to date. Urgently need to sellthe  car.
    
"
Hyundai Sonata 2.5 2021,PKR 95 lacs,multan," Cantt, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918370.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918371.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918369.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918374.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918373.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918379.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918377.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918368.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918375.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918376.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918378.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918386.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918384.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918380.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918383.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918385.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-sonata-2-5-2-2021-102918381.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","32,000 km",Petrol,Automatic,Punjab,Diamond Metallic Black,Local,2500 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/hyundai-sonata-2021-for-sale-in-multan-8818434,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Everything is in genuine condition.
    
"
Toyota Corolla SE 1988,PKR 9.5 lacs,multan," DHA Defence, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917959.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917962.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917960.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917953.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917955.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917964.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917956.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917954.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-se-2-1988-102917965.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1988
                        ","80,000 km",Petrol,Manual,D.G.Khan,White,Local,1500 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-1988-for-sale-in-multan-8818390,"[' AM/FM Radio', ' Air Conditioning', ' Power Steering']","
  fully restored with bodykits light etc all new LPG or Petrol look like new
    
"
Honda Accord 1985,PKR 3.95 lacs,multan," New Shah Shams Colony, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1010/honda-accord-1985-v-1-101012883.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/honda-accord-1985-v-1-101012876.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/honda-accord-1985-101012868.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/honda-accord-1985-101012867.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/honda-accord-1985-101012880.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/honda-accord-1985-101012881.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/honda-accord-1985-101012869.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1985
                        ","70,000 km",Petrol,Manual,Okara,Grey,Imported,1300 cc,N/A,"Jun 09, 2024",https://www.pakwheels.com/used-cars/honda-accord-1985-for-sale-in-multan-8678520,[' AM/FM Radio'],"
  Inside out fully original.
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2017,PKR 48.5 lacs,multan," Officer Colony, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2017-102916638.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2017-102916648.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2017-102916647.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2017-102916649.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2017-102916650.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","110,000 km",Petrol,Automatic,Islamabad,White,Local,1800 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-multan-8818304,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  100% maintained by dealership. Willing to exchange with another car. As good as a brand new car. Brand new tires installed. Original book of this car is also available.
    
"
Suzuki Mehran VXR Euro II 2017,PKR 12.7 lacs,multan," Shah Rukn-e-Alam Colony, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916313.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916323.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916319.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916318.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916328.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916326.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916320.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916321.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916331.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916330.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916333.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916327.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916334.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2017-102916329.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","313,676 km",Petrol,Manual,Multan,Solid White,Imported,796 cc,Hatchback,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-multan-8818308,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key']","
  simpil 3rd owner
    
"
Toyota Corolla GLi 1.3 VVTi 2017,PKR 36 lacs,multan," Wapda Town Phase II, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-2017-102916365.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-2017-102916364.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-2017-102915785.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-2017-102915793.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-2017-102915794.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-2017-102915790.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-2017-102915788.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-2017-102915792.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","116,000 km",Petrol,Manual,Lahore,Silver,Local,1300 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-multan-8818238,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Non accidental. Engine in pristine condition . Original allow rims . All original documents are complete  . Driven on petrol throughout . As good as a brand new car. Original book is available as well. All token taxes are paid to date. Everything is in genuine condition .One door is shower rest genuine.Just buy and drive Home used car.Need to sell the car urgently
    
"
Hyundai Tucson AWD A/T Ultimate 2023,PKR 85 lacs,multan," Shalimar Colony, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915584.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915588.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915587.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915586.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915564.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915573.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915583.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915585.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915576.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915589.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915554.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915548.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915557.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915559.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915566.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915565.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915555.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915561.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915550.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2023-102915574.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","23,000 km",Petrol,Automatic,Islamabad,Black Diamond Metallic,Local,2000 cc,SUV,"Jun 09, 2024",https://www.pakwheels.com/used-cars/hyundai-tucson-2023-for-sale-in-multan-8818236,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Golden number baby 804 B2B 100% original. In showroom condition. 100% maintained by dealership. Complete service history available. Complete original file is availble. Non accidental. All taxes paid.
    
"
